ASDM_UID FOV FREQUENCY_RESOLUTION
uid://A002/X49be16/X3d1 18.62885781007858 122.0703125
uid://A002/X49a70a/X4d8 18.32460732984027 31250.0
uid://A002/X36ffba/X1bb 28.235392822885835 488.28125
uid://A002/X518d2b/Xbde 18.417854582499814 976.5625
uid://A002/X65007d/Xbc0 17.622330722000424 488.28125
uid://A002/X307fb7/X7a7 18.628472502511737 488.28125
uid://A002/X56a957/X63a 17.947466281924527 244.140625
uid://A002/X36bf6c/X70e 17.882213944113314 976.5625
uid://A002/X30cca6/X254 59.31624190745217 976.5625
uid://A002/X3dc0e7/X6ce 18.423740773873146 31250.0
uid://A002/X3ddbb0/X2e3 18.423740773873146 31250.0
uid://A002/X2f146f/X700 18.26115671529038 31250.0
uid://A002/X305ca0/X792 58.48710568202232 976.5625
uid://A002/X41065b/X50 18.3753227931704 976.5625
uid://A002/X41e287/Xd1 19.64921350746842 976.5625
uid://A002/X3f99b1/X3ec 60.679811093605544 976.5625
uid://A002/X44a295/X94f 67.37404062173407 976.5625
uid://A002/X44c3c1/X2b4 18.551603847991338 31250.0
uid://A002/X4320bd/X621 18.551603847991338 31250.0
uid://A002/X3ddbb0/X866 18.551603847991338 31250.0
uid://A002/X47aefc/X369 66.91861169908184 976.5625
uid://A002/X2ce37c/X12 18.63023420865862 976.5625
uid://A002/X3302c8/X436 26.641969983380488 976.5625
uid://A002/X2c75ca/X3ec 28.159885887202737 122.0703125
uid://A002/X36d011/X4d5 25.49757815503491 976.5625
uid://A002/X30cca6/X4a5 18.26115671529038 31250.0
uid://A002/X2c54bd/X75 64.70713601594055 61.03515625
uid://A002/X2c75ca/X20f 63.55026906982177 61.03515625
uid://A002/X35edea/X5ad 27.9883110627152 488.28125
uid://A002/X331413/X83f 58.53658536588086 976.5625
uid://A002/X383b50/X359 58.33879363357768 488.28125
uid://A002/X35cca0/X3f5 58.514879358600076 30.517578125
uid://A002/X369097/X780 58.514879358600076 30.517578125
uid://A002/X3b3400/X7df 24.420830922256087 31250.0
uid://A002/X3dc0e7/Xdce 17.951914514695343 976.5625
uid://A002/X3c7a84/X567 65.44105609815078 976.5625
uid://A002/X3b3400/X4e0 65.44105609815078 976.5625
uid://A002/X3b55d6/X4c6 20.95580821699677 976.5625
uid://A002/X3b55d6/X9ff 20.95580821699677 976.5625
uid://A002/X3b3400/X64c 64.35925622864701 976.5625
uid://A002/X3c7a84/X6d3 64.35925622864701 976.5625
uid://A002/X4210d0/X136 18.62992541775776 976.5625
uid://A002/X40d164/X1b3 63.003417935422995 31250.0
uid://A002/X41e287/X788 21.099873437609254 976.5625
uid://A002/X3fdb4f/X463 65.12506001455183 31250.0
uid://A002/X4b29af/X8b8 18.060670824486323 976.5625
uid://A002/X47bd4d/X1e8 59.70952736591894 976.5625
uid://A002/X49a70a/X9a7 18.219732841165328 976.5625
uid://A002/X3ca066/Xb94 25.008503883721417 976.5625
uid://A002/X433c46/X348 18.743797131538678 244.140625
uid://A002/X41d520/X2cd 22.02838602298907 31250.0
uid://A002/X41d520/X36d 18.000276432816648 31250.0
uid://A002/X41d520/X401 9.921832105670273 31250.0
uid://A002/X40e374/Xd36 9.304839878070133 31250.0
uid://A002/X47ed8e/X804 18.196851590847114 976.5625
uid://A002/X321719/Xc32 60.994796078935494 976.5625
uid://A002/X36d011/X29b 63.2927288710603 976.5625
uid://A002/X36ffba/X1f 28.235392822885835 488.28125
uid://A002/X37f559/X764 28.232660954792657 488.28125
uid://A002/X41f8d2/Xbf5 19.66916649283203 976.5625
uid://A002/X496160/X2d4 26.59011702739383 122.0703125
uid://A002/X52f1e2/X6cd 18.423738079948436 31250.0
uid://A002/X497d07/X1b2 17.218995558592415 122.0703125
uid://A002/X41f8d2/X4f 18.108700371371214 976.5625
uid://A002/X4ae797/X90 17.25325287430228 122.0703125
uid://A002/X4afc39/Xa3a 19.165362750197918 244.140625
uid://A002/X54d35d/X664 18.529411764705884 976.5625
uid://A002/X411025/X53 18.43190908274003 31250.0
uid://A002/X532128/X610 18.629485920877208 244.140625
uid://A002/X51ee7e/X35f 17.999271640183004 976.5625
uid://A002/X4b58a4/X373 9.148193155725043 976.5625
uid://A002/X32d5f1/X570 24.17267938635949 976.5625
uid://A002/X32f196/X170 18.47542548465271 122.0703125
uid://A002/X383b50/X1007 20.90446599765204 31250.0
uid://A002/X590461/X17e6 24.609375000012015 976.5625
uid://A002/X5784d5/X4f9 26.301447274709787 976.5625
uid://A002/X36a70f/X77a 24.32182781547307 122.0703125
uid://A002/X535168/X435 24.32182781547307 122.0703125
uid://A002/X5552a3/X9ef 18.497008592840707 30.517578125
uid://A002/X5578f1/X8e8 64.04066073705722 976.5625
uid://A002/X590461/X482 9.866409896855172 31250.0
uid://A002/X40f691/X70e 18.629447200286393 488.28125
uid://A002/X3cb0a0/X417 58.76686068162083 976.5625
uid://A002/X47d651/X5b1 68.22661959029915 976.5625
uid://A002/X40e374/X53e 9.101977384358822 31250.0
uid://A002/X537777/X426 27.945834452448093 122.0703125
uid://A002/X590461/Xda3 18.281936682095512 244.140625
uid://A002/X31bf7f/X2d7 19.198829785613068 976.5625
uid://A002/X3ca066/Xe84 24.087800721849433 31250.0
uid://A002/X579ce0/X36 59.32274052040262 30.517578125
uid://A002/X539bb9/X99 18.389911574737322 976.5625
uid://A002/X3e007f/X1f8 21.23073275147288 976.5625
uid://A002/X5578f1/X42a 27.85946250687859 976.5625
uid://A002/X4b29af/X24c 58.32921518275137 488.28125
uid://A002/X305ca0/X4b9 18.703180400868785 488.28125
uid://A002/X40e374/X88e 9.084942669519757 31250.0
uid://A002/X3c7a84/X164 60.257590438813224 976.5625
uid://A002/X30a93d/Xba7 18.073169873706636 976.5625
uid://A002/X3fce56/X7b5 18.3753227931704 976.5625
uid://A002/X651f57/X103e 18.17737151945023 488.28125
uid://A002/X3fce56/X626 67.70546189633326 976.5625
uid://A002/X41c27b/X622 18.3753227931704 976.5625
uid://A002/X44a295/X888 61.521831113290865 976.5625
uid://A002/X45c06b/X78b 25.250565836236063 31250.0
uid://A002/X44f2b6/X4c 25.184889066560064 31250.0
uid://A002/X2e7826/X3e6 18.63023420865862 976.5625
uid://A002/X2b8998/X65 17.951914514695343 976.5625
uid://A002/X2e7826/X6c8 17.951914514695343 976.5625
uid://A002/X31ab3d/X7d3 17.94876064733658 976.5625
uid://A002/X2c75ca/X51c 28.159885887202737 122.0703125
uid://A002/X30a93d/X1b3 28.159885887202737 122.0703125
uid://A002/X31d189/X1ab 18.26115671529038 31250.0
uid://A002/X2c54bd/X1cc 63.55026906982177 61.03515625
uid://A002/X35edea/Xac4 58.53658536588086 976.5625
uid://A002/X38570d/X17b 58.33877603813015 488.28125
uid://A002/X36d011/X77d 58.514879358600076 30.517578125
uid://A002/X386355/X3ef 58.51489747496074 30.517578125
uid://A002/X3daf0c/X1f8 24.420830922256087 31250.0
uid://A002/X3c7a84/X1fb 67.82725218085868 488.28125
uid://A002/X36e957/X4f 23.707958592356896 976.5625
uid://A002/X40d164/X32 63.003417935422995 31250.0
uid://A002/X44c3c1/Xafb 59.087131948158586 976.5625
uid://A002/X433c46/X96b 18.060668235694386 976.5625
uid://A002/X44f2b6/X398 60.385585506685715 976.5625
uid://A002/X3da7b0/X6c 58.56606021511314 976.5625
uid://A002/X4b58a4/X31 9.739978518708527 31250.0
uid://A002/X41d520/X4a7 9.26520490901406 31250.0
uid://A002/X32041d/X1bb 65.77058593243679 976.5625
uid://A002/X321719/X1e8 65.77058593243679 976.5625
uid://A002/X321719/X2c1 63.2927288710603 976.5625
uid://A002/X36e957/X419 58.857876912324585 976.5625
uid://A002/X4210d0/X4e0 9.211094396403045 976.5625
uid://A002/X41d520/X800 19.60112092275631 976.5625
uid://A002/X41e287/Xc94 19.686764207175454 976.5625
uid://A002/X31ab3d/X404 20.40753028149516 976.5625
uid://A002/X496ee3/X28f 18.367637447326974 31250.0
uid://A002/X4b1170/X447 26.59011702739383 122.0703125
uid://A002/X4b29af/X818 73.02152520587026 244.140625
uid://A002/X4afc39/X72 17.218995558592415 122.0703125
uid://A002/X518d2b/X71a 18.62847255788076 244.140625
uid://A002/X51ac2a/X62a 18.62847255788076 244.140625
uid://A002/X4b71b4/X1f 17.25325287430228 122.0703125
uid://A002/X496ee3/X5 26.672311600333053 976.5625
uid://A002/X3ddbb0/X6be 18.43190908274003 31250.0
uid://A002/X54d35d/X567 18.529411764705884 976.5625
uid://A002/X51ac2a/X851 29.007052673492563 488.28125
uid://A002/X54face/X340 28.18791946308725 976.5625
uid://A002/X554543/Xdd 67.70542551512936 976.5625
uid://A002/X532128/X39b 9.227517932572265 488.28125
uid://A002/X44a295/X62 18.629485920877208 244.140625
uid://A002/X5578f1/X878 66.22864651782685 976.5625
uid://A002/X3f8662/X1e7 18.085555269392312 976.5625
uid://A002/X537777/X7f5 18.085555269392312 976.5625
uid://A002/X53a723/X20d 18.085555269392312 976.5625
uid://A002/X3f8662/Xa8 66.52247568095568 976.5625
uid://A002/X32d5f1/X18c 68.41723443163472 61.03515625
uid://A002/X4bb4dd/X16d 68.41720966488197 61.03515625
uid://A002/X36e957/X1b8 24.17267938635949 976.5625
uid://A002/X552607/X95a 20.846004657215268 244.140625
uid://A002/X533e2c/X648 21.63464677417357 976.5625
uid://A002/X515b5c/X9b0 18.205319594396 122.0703125
uid://A002/X55186e/X64 21.228315307503138 976.5625
uid://A002/X411025/X1fb 18.26115671529038 31250.0
uid://A002/X449249/X3ce 18.367634769786847 31250.0
uid://A002/X307fb7/X343 18.475073313782993 976.5625
uid://A002/X3fa880/X52d 18.629447200286393 488.28125
uid://A002/X433c46/X7ab 18.367634769786847 31250.0
uid://A002/X532128/X8d 18.446893536958036 976.5625
uid://A002/X52f1e2/X309 17.902677048931157 244.140625
uid://A002/X45c06b/X49b 68.22670733108464 976.5625
uid://A002/X463144/Xda 9.101977384357506 31250.0
uid://A002/X4b29af/Xd21 9.374999999999302 31250.0
uid://A002/X4afc39/X8ce 9.374999999999302 31250.0
uid://A002/X36a70f/X63 58.43351570235332 976.5625
uid://A002/X3c7a84/Xb56 68.22661959029915 976.5625
uid://A002/X5578f1/X1b8 28.52242393391986 976.5625
uid://A002/X388522/X341 26.29911876294646 976.5625
uid://A002/X479db5/X64 27.124800821080637 31250.0
uid://A002/X51d696/Xef 18.15724030965132 244.140625
